Player name,Position,Win,Loss,Earned run Average,Games played,Games Started,Complete Game,Shutout,Save,Save Opportunity,Innings pitched,hit,run,earned run,home run, Hit Batsmen,base on balls,Strikeouts,WHIP,AVG
D Stanhouse,P,38,54,3.84,294,66,11,2,64,65,760.1,707,359,324,48,16,455,408,1.53,0.252
G Hibbard,P,57,50,4.05,165,158,11,1,1,1,990,1051,511,446,86,22,288,408,1.35,0.275
B Butler,P,23,35,4.21,134,86,10,5,1,1,591.2,555,304,277,65,6,312,408,1.47,0.25
A Ogando,P,33,19,3.5,284,48,1,1,4,15,504.1,442,211,196,53,20,186,408,1.25,0.236
L Lancaster,P,41,28,4.05,323,39,3,1,22,22,703.2,715,345,317,60,11,261,408,1.39,0.265
M Harrison,P,50,35,4.21,135,103,7,4,2,3,668.1,704,337,313,72,9,234,408,1.4,0.273
R Moret,P,47,27,3.66,168,82,24,5,12,13,723.1,656,322,294,61,11,339,408,1.38,0.245
G Stephenson,P,39,39,4.55,123,104,6,2,0,0,651.1,662,347,329,91,34,237,408,1.38,0.267
J Petty,P,67,78,3.68,207,153,76,6,4,--,1208.1,1286,605,494,77,16,296,407,1.31,0.275
B Wilson,P,24,25,3.3,394,0,0,0,172,201,382,343,149,140,22,13,175,407,1.36,0.239
J Johnson,P,26,33,3.9,214,61,9,2,9,9,602.2,585,294,261,60,5,250,407,1.39,0.256
R Camp,P,56,49,3.37,414,65,5,0,57,57,942.1,970,420,353,72,21,336,407,1.39,0.27
E Daily,RF,66,70,3.39,151,139,132,6,1,--,1237.2,1217,780,466,39,37,380,407,1.29,0.514
J Ray,P,43,30,3.61,308,20,1,0,25,39,617.2,541,271,248,52,12,271,407,1.31,0.238
C Knebel,P,13,16,3.26,312,4,0,0,72,92,306.2,237,122,111,34,11,143,407,1.24,0.211
K Dayley,P,33,45,3.64,385,33,0,0,39,39,573.2,564,273,232,42,8,225,406,1.38,0.261
S Ridzik,P,39,38,3.79,314,48,4,1,11,--,782.2,709,392,330,94,36,351,406,1.35,0.243
K Yates,P,12,17,3.6,301,0,0,0,57,67,290.1,237,126,116,43,21,99,406,1.16,0.218
T Larkin,P,89,80,2.43,176,176,172,9,0,--,1567.1,1627,922,424,12,124,,406,1.12,--
C Nabholz,P,37,35,3.94,141,100,4,2,0,0,611.2,542,289,268,41,20,278,405,1.34,0.24
N Vincent,P,23,23,3.3,412,2,0,0,7,22,411.2,362,158,151,43,15,105,405,1.13,0.236
H Irabu,P,34,35,5.15,126,80,4,2,16,20,514,547,308,294,91,18,175,405,1.4,0.272
J Aker,P,47,45,3.28,495,0,0,0,123,146,746,679,312,272,63,40,274,404,1.28,0.247
J Santiago,P,34,29,3.74,163,65,16,3,8,8,556,518,265,231,57,11,200,404,1.29,0.246
E Wells,P,68,69,4.65,291,140,54,7,13,--,1232.1,1417,750,637,78,12,468,403,1.53,0.291
A Griffin,P,34,21,4.34,88,85,2,2,0,0,478.2,437,240,231,94,18,147,403,1.22,0.24
G McConnell,P,41,51,2.6,133,98,58,5,4,--,842,739,358,243,21,24,242,403,1.17,0.24
T Wilks,P,59,30,3.26,385,44,22,5,46,--,913,832,364,331,76,11,283,403,1.22,0.244
S Camp,P,29,33,4.41,541,0,0,0,12,31,592.1,682,321,290,65,35,176,403,1.45,0.292
J Ross,P,26,28,4.26,98,76,0,0,0,2,443.1,449,228,210,59,23,141,403,1.33,0.262
F V?zquez,P,17,13,2.61,323,0,0,0,89,103,330.2,254,109,96,22,16,101,402,1.07,0.207
H Gregg,P,40,48,4.56,200,115,27,4,9,--,827,805,489,419,41,29,443,401,1.51,0.253
A Benes,P,29,28,4.59,115,70,5,1,1,2,494,493,284,252,59,14,220,401,1.44,0.263
B Raymond,P,45,57,2.49,136,95,58,9,2,--,854.2,724,360,236,15,33,282,401,1.18,0.235
T Saito,P,21,15,2.34,338,0,0,0,84,100,338,250,99,88,25,14,108,400,1.06,0.204
R Rincon,P,21,24,3.59,565,0,0,0,21,38,443.2,384,200,177,41,11,201,400,1.32,0.233
D Murray,P,53,50,3.85,518,1,0,0,60,60,902.1,976,448,386,40,14,329,400,1.45,0.282
B Taylor,P,50,36,3.17,100,84,83,3,4,--,799.2,811,456,282,11,15,165,376,1.22,0.508
B Thigpen,P,31,36,3.43,448,0,0,0,201,201,568.2,537,237,217,56,23,238,376,1.36,0.252
C Fischer,P,46,50,4.61,191,105,31,3,11,--,823,900,473,422,53,11,372,376,1.55,0.277
B Duckworth,P,23,34,5.28,134,84,0,0,1,1,511,552,326,300,63,34,228,376,1.53,0.277
G Bell,P,43,79,2.85,160,124,92,17,4,--,1086,1010,471,344,15,18,305,376,1.21,0.254
P B?ez,P,21,15,3.08,362,0,0,0,3,18,362.2,277,144,124,40,10,124,376,1.11,0.207
J Meyer,P,24,34,3.92,202,24,4,0,21,--,455,385,225,198,48,10,244,375,1.38,0.23
J Motte,P,27,15,3.3,444,0,0,0,60,79,397.2,334,158,146,49,16,125,375,1.15,0.228
B League,P,27,35,3.65,498,0,0,0,74,104,532,520,251,216,41,27,185,375,1.33,0.258
L LaGrow,P,34,55,4.11,309,67,19,2,54,55,779,814,421,356,74,12,312,375,1.45,0.271
C Chambers,P,48,53,4.23,189,113,37,7,1,--,897.1,924,476,422,70,21,361,374,1.43,0.266
O Grove,P,63,73,3.78,207,152,66,11,4,--,1176.2,1237,595,494,62,29,444,374,1.43,0.272
P Moskau,P,32,27,4.22,148,92,7,4,5,5,633.2,650,315,297,67,6,243,374,1.41,0.268
B Phillips,P,70,76,4.09,176,152,120,6,3,--,1295.2,1477,839,589,32,63,363,374,1.42,0.284
D Hood,P,34,35,3.79,297,72,6,1,6,6,848.1,840,412,357,57,19,364,374,1.42,0.263
A Conley,P,25,30,4.71,191,56,0,0,5,10,434,431,236,227,56,28,178,374,1.4,0.262
J Tazawa,P,21,26,4.12,388,4,0,0,4,29,395.1,413,190,181,49,10,109,374,1.32,0.267
D Leone,P,21,20,3.69,353,4,0,0,7,25,356,339,164,146,42,6,150,373,1.37,0.251
K Jepsen,P,18,33,4,469,0,0,0,27,48,416.2,400,200,185,37,9,169,373,1.37,0.255
F Paulino,P,13,34,5.22,97,65,0,0,0,3,403.2,455,257,234,51,16,172,373,1.55,0.288
F LaCorte,P,23,44,5.01,253,32,1,0,26,26,490,457,297,273,49,10,258,372,1.46,0.249
K Schrom,P,51,51,4.81,176,137,22,3,1,1,900,963,535,481,125,25,320,372,1.43,0.276
J Habyan,P,26,24,3.85,348,18,0,0,12,12,532.1,537,254,228,47,10,186,372,1.36,0.265
J Borowski,P,22,34,4.18,423,1,0,0,131,164,454.1,450,222,211,53,7,177,372,1.38,0.257
D Coffman,P,72,95,4.65,472,132,47,8,38,--,1460.1,1782,894,755,92,35,463,372,1.54,0.302
F Rodriguez,P,29,39,5.53,184,82,3,0,5,6,654,737,444,402,76,21,282,371,1.56,0.286
R Tejeda,P,23,27,4.42,186,53,0,0,0,7,442,397,240,217,47,21,246,371,1.45,0.241
J Hughes,P,30,26,2.96,542,0,0,0,12,31,541.1,480,210,178,47,40,190,371,1.24,0.243
C Hensley,P,28,34,4,271,49,1,1,10,18,517,471,252,230,39,16,239,371,1.37,0.244
J L?pez,P,16,38,5.43,171,58,0,0,25,33,422.2,456,272,255,65,32,169,371,1.48,0.277
R Sheldon,P,38,36,4.09,160,101,17,4,2,--,724.2,741,358,329,87,14,207,371,1.31,0.266
R Nelson,P,29,32,3.06,135,77,20,7,4,4,636.1,516,234,216,44,17,190,371,1.11,0.224
B Fisher,P,36,34,4.39,222,65,7,4,23,23,640,638,341,312,70,11,252,370,1.39,0.261
B Havens,P,24,37,4.81,205,61,6,2,3,3,590.2,624,336,316,76,5,246,370,1.47,0.272
H Fischer,P,30,39,4.23,168,77,14,5,7,--,546.2,587,310,257,60,17,174,369,1.39,0.275
C Ogea,P,37,35,4.88,129,94,3,1,0,0,632.2,672,364,343,93,23,214,369,1.4,0.272
B Donnelly,P,32,10,3.22,386,0,0,0,6,16,385.1,326,153,138,35,19,154,369,1.25,0.228
B Kipper,P,27,37,4.34,271,45,1,1,11,11,562,527,301,271,81,12,217,369,1.32,0.247
A Donald,P,65,33,3.52,153,115,54,6,1,--,932.1,907,432,365,66,8,369,369,1.37,0.253
C Quantrill,P,31,16,3.54,113,75,0,0,1,2,471,444,206,185,56,25,130,369,1.22,0.249
B Stein,P,21,28,5.41,117,66,2,1,2,4,475.2,451,301,286,78,21,281,369,1.54,0.251
D Kelley,P,18,30,3.39,188,61,5,5,5,9,519.2,453,225,196,39,14,215,369,1.29,0.237
J Hughes,P,83,40,3,134,128,111,8,0,--,1088,1006,512,363,16,53,372,368,1.27,0.245
B Hogg,P,37,50,3.06,116,89,43,6,1,--,730,677,354,248,13,35,319,368,1.36,0.248
T McKenzie,P,18,21,3.68,64,60,0,0,0,0,344.2,243,143,141,52,9,111,368,1.03,0.196
L Ayala,P,38,47,3.34,534,0,0,0,19,46,554.1,581,233,206,54,35,139,367,1.3,0.275
E Erickson,P,34,57,3.85,145,93,42,6,4,--,822,805,458,352,37,35,379,367,1.44,0.263
N Feliz,P,21,20,3.55,362,7,1,0,107,129,393.1,293,163,155,46,15,155,366,1.14,0.207
T Cingrani,P,12,22,4.01,216,30,0,0,17,29,334.2,282,156,149,47,13,160,366,1.32,0.23
R Erickson,P,35,53,4.13,135,117,24,0,1,1,799.1,868,419,367,68,14,251,365,1.4,0.277
R Mahaffey,P,67,49,5.01,224,129,45,0,5,--,1056,1181,673,588,84,27,452,365,1.55,0.28
W Stock,P,27,13,3.6,321,3,0,0,22,--,517.1,434,224,207,60,15,215,365,1.25,0.231
T Morgan,P,67,47,3.61,443,61,18,7,64,--,1023.1,1040,467,410,95,40,300,364,1.31,0.27
B Humphreys,P,27,21,3.36,319,4,0,0,20,22,566,482,240,211,55,13,219,364,1.24,0.234
C Narveson,P,30,19,4.71,118,65,0,0,0,2,435.1,428,236,228,58,10,161,364,1.35,0.256
A Telemaco,P,23,35,4.94,219,64,1,0,0,2,561,572,337,308,92,25,194,364,1.37,0.265
B Boland,P,68,53,3.25,209,119,59,10,13,--,1062,925,460,383,13,28,432,364,1.28,0.24
R Ramirez,P,23,21,3.42,424,0,0,0,9,22,434.2,370,182,165,32,9,190,364,1.29,0.232
J Butcher,P,36,49,4.42,164,113,23,6,6,6,833.2,931,444,409,79,17,229,363,1.39,0.284
R Melton,P,30,50,3.62,162,87,25,6,5,--,704,624,330,283,22,13,395,363,1.45,0.241
M Mason,P,29,39,4.53,140,90,7,2,0,0,605.2,625,335,305,65,11,249,363,1.44,0.268
H Wyse,P,79,70,3.52,251,159,67,11,8,--,1257.2,1338,581,492,66,24,373,362,1.36,0.274
B Capra,P,31,37,3.87,142,61,16,5,5,8,544.1,479,256,234,60,10,258,362,1.35,0.237
B Emslie,P,44,44,3.19,91,90,85,5,0,--,792.1,775,507,281,9,19,165,362,1.19,0.318
C Perez,P,16,24,3.51,393,0,0,0,133,158,379.1,304,160,148,45,26,165,362,1.24,0.219
E Summers,P,68,45,2.42,138,112,79,9,3,--,999,930,404,269,19,46,221,362,1.15,0.246
G Hemming,P,91,82,4.53,204,168,156,7,6,--,1587.2,1795,1120,800,55,52,690,362,1.57,0.279
S Shea,P,56,46,3.8,195,118,48,12,5,--,943.2,849,453,398,66,19,497,361,1.43,0.243
T Clevenger,P,36,37,4.18,307,40,6,2,30,--,694.2,706,370,323,61,14,298,361,1.45,0.265
B Champion,P,34,50,4.69,202,102,13,3,2,3,804.1,873,450,419,63,13,354,360,1.53,0.282
B Backe,P,31,29,5.23,145,79,1,1,0,0,525.1,574,313,305,87,18,238,360,1.55,0.28
B Ross,P,56,95,4.94,237,182,65,6,2,--,1365.1,1545,882,749,114,7,573,360,1.55,0.283
J Alvarez,P,22,25,3.47,447,8,0,0,4,15,420.2,416,186,162,39,13,137,360,1.31,0.255
K Sanders,P,29,45,2.97,408,1,0,0,86,104,656.2,564,240,217,50,17,258,360,1.25,0.235
S Mura,P,30,39,4,167,83,12,2,5,5,632.2,627,311,281,46,4,289,360,1.45,0.263
S Mura,P,30,39,4,167,83,12,2,5,5,632.2,627,311,281,46,4,289,360,1.45,0.263
R Montero,P,18,23,4.64,214,30,0,0,30,40,358.2,360,201,185,39,15,162,359,1.46,0.263
C Reitsma,P,32,46,4.7,338,53,1,1,37,64,609,696,354,318,76,16,164,359,1.41,0.287
F Miller,P,52,66,2.99,163,127,68,14,4,--,1010,944,420,336,21,29,254,359,1.19,0.253
T Kahnle,P,9,9,3.78,298,0,0,0,5,20,290.1,230,142,122,30,8,135,358,1.26,0.217
M Petkovsek,P,46,28,4.74,390,41,1,1,5,14,710,797,411,374,82,35,222,358,1.44,0.288
J G?mez,P,28,30,4.51,315,46,0,0,40,51,555.1,619,307,278,62,20,184,358,1.45,0.284
S Radinsky,P,42,25,3.44,557,0,0,0,52,52,481.2,461,208,184,33,12,209,358,1.39,0.253
J L?pez,P,30,17,3.48,839,0,0,0,14,29,533.1,484,227,206,26,27,235,358,1.35,0.244
F Linzy,P,62,57,2.85,516,2,0,0,111,131,816.2,790,315,259,35,14,282,358,1.31,0.257
W Gardner,P,18,30,4.9,189,44,1,0,14,14,466.1,476,277,254,52,8,218,358,1.49,0.265
B Koch,P,29,25,3.89,379,0,0,0,163,193,407.1,379,192,176,41,18,191,357,1.4,0.247
K Ligtenberg,P,17,20,3.82,386,0,0,0,48,56,390.2,357,173,166,46,4,158,357,1.32,0.241
K Loe,P,34,43,4.49,322,48,1,1,4,22,569,635,331,284,63,15,184,357,1.44,0.281
H Pruett,P,29,48,4.63,211,69,28,1,13,--,745,816,468,383,28,37,396,357,1.63,0.286
J Hamilton,P,32,40,4.53,218,65,8,2,20,22,611.2,597,357,308,48,13,348,357,1.54,0.259
T Mathews,P,32,26,3.82,362,0,0,0,16,19,435.1,406,210,185,49,12,164,357,1.31,0.246
B Klinger,P,66,61,3.68,265,130,48,7,23,--,1089.2,1153,523,445,46,20,358,357,1.39,0.271
D Maas,P,45,44,4.19,195,91,21,7,15,--,734.2,745,399,342,71,18,284,356,1.4,0.264
R De La Rosa,P,26,30,4.49,98,70,0,0,0,2,421.1,428,219,210,62,13,157,356,1.39,0.264
L Moren,P,48,57,2.95,141,105,62,10,3,--,882,797,394,289,17,26,331,356,1.28,0.248
G Rhodes,P,43,74,4.85,200,135,47,1,5,--,1048.2,1196,676,565,74,10,477,356,1.6,0.286
R Stanek,P,8,13,3.32,284,56,0,0,4,15,298,226,123,110,38,6,155,356,1.28,0.208
J Farrell,P,36,46,4.56,116,109,13,2,0,0,698.2,732,383,354,72,31,250,355,1.41,0.27
C Knapp,P,36,32,4.99,122,99,15,0,1,1,604.1,642,372,335,72,20,250,355,1.48,0.272
J Easterly,P,23,33,4.62,321,36,0,0,14,14,611.1,663,360,314,48,17,319,350,1.61,0.283
B Badenhop,P,20,27,3.74,418,10,0,0,4,16,512.1,519,234,213,35,13,153,350,1.31,0.265
A Milnar,P,57,58,4.22,188,127,49,10,7,--,996.1,1043,551,467,43,7,495,350,1.54,0.27
J Acevedo,P,28,40,4.33,367,34,0,0,53,71,570,597,316,274,72,28,226,350,1.44,0.274
J Lucchesi,P,19,24,4.24,70,66,0,0,0,0,337.2,316,166,159,50,9,112,349,1.27,0.247
H Casey,P,75,42,3.45,343,56,24,3,55,--,939.2,935,414,360,58,27,321,349,1.34,0.26
C McMurtry,P,28,42,4.08,212,79,6,3,4,4,667.2,650,341,303,54,10,336,349,1.48,0.259
A Garrett,P,13,18,5.07,297,14,0,0,8,19,302,260,177,170,51,14,169,349,1.42,0.231
R Keating,P,31,51,3.29,130,92,50,4,0,--,751.2,706,369,275,13,17,293,349,1.33,0.253
B Howard,P,26,31,3.18,120,75,7,4,1,--,528.2,449,219,187,45,8,239,349,1.3,0.231
K Atherton,P,33,41,3.99,342,0,0,0,26,26,566.1,546,268,251,75,10,215,349,1.34,0.253
C Devenski,P,19,17,3.7,246,7,0,0,8,21,331,279,141,136,43,13,86,349,1.1,0.227
H White,P,46,54,3.78,336,67,23,7,25,--,920.1,875,443,387,47,14,450,349,1.44,0.253
B Cantwell,P,76,108,3.91,316,164,75,6,21,--,1534,1640,778,666,90,23,382,348,1.32,0.275
B Farmer,P,17,24,5.13,287,21,0,0,2,8,370.1,370,222,211,53,22,179,348,1.48,0.26
J Augustine,P,55,59,4.22,279,104,27,6,11,11,944,1028,491,443,87,20,340,348,1.45,0.281
R Corbin,P,36,38,3.84,181,63,12,3,17,20,652.1,638,325,278,59,19,261,348,1.38,0.258
R Choate,P,16,14,3.9,672,0,0,0,7,12,408,350,198,177,20,45,175,348,1.29,0.233
R Osuna,P,14,18,2.74,314,0,0,0,155,181,315,230,101,96,28,13,55,348,0.9,0.201
F Lira,P,26,46,5.32,163,79,4,3,1,1,577.1,656,372,341,84,28,222,348,1.52,0.286
M Owings,P,32,33,4.86,138,68,2,1,1,1,483,468,280,261,64,38,208,347,1.4,0.255
J Krakauskas,P,26,36,4.53,149,63,22,1,4,--,583.2,605,349,294,30,4,355,347,1.64,0.269
C Nitkowski,P,18,32,5.37,336,44,0,0,3,11,479,519,318,286,57,36,263,347,1.63,0.279
J Duchscherer,P,33,25,3.13,224,32,1,1,14,22,454.2,396,172,158,47,23,121,347,1.14,0.235
M Magnante,P,26,32,4.08,484,19,0,0,3,11,617.2,666,317,280,45,20,234,347,1.46,0.279
A Galarraga,P,26,34,4.78,100,91,2,1,0,1,542,536,313,288,94,19,226,346,1.41,0.258
K Barraclough,P,18,15,3.61,288,0,0,0,11,30,274.1,207,119,110,28,13,167,346,1.36,0.208
N Cortes,P,19,9,3.6,92,44,1,1,0,1,330.1,280,138,132,54,7,101,346,1.15,0.226
A Maul,P,84,80,4.43,187,167,143,4,1,--,1431.2,1659,1073,705,59,67,518,346,1.52,0.285
H Gruber,P,61,78,3.67,151,139,129,5,1,--,1239.1,1328,885,505,42,34,479,346,1.46,0.264
S Weaver,P,67,80,3.22,152,149,140,7,0,--,1301.2,1432,832,466,14,1,104,346,1.18,20.169
R Wells,P,28,32,4.08,98,86,2,1,0,1,529,550,258,240,57,16,183,345,1.39,0.268
T Kaufmann,P,64,62,4.18,202,124,71,9,12,--,1086.1,1198,587,505,81,39,368,345,1.44,0.284
Z Plesac,P,25,26,4.04,79,78,1,1,0,0,445.1,413,219,200,69,16,118,345,1.19,0.242
B Henry,P,33,33,3.83,148,91,4,2,7,7,621,677,289,264,61,9,149,345,1.33,0.28
L Perdomo,P,23,31,5.12,147,61,1,0,0,3,468,537,289,266,57,21,164,345,1.5,0.289
S Connally,P,49,60,4.3,303,67,33,2,31,--,994.1,1104,578,475,32,40,449,345,1.56,0.288
P Gibson,P,22,24,4.07,319,15,0,0,11,11,556.2,570,269,252,55,13,236,345,1.45,0.267
H Kuo,P,13,17,3.73,218,14,0,0,13,20,292.1,228,128,121,18,10,127,345,1.21,0.213
T Cheney,P,19,29,3.77,115,71,13,8,2,--,466,382,224,195,53,6,245,345,1.35,0.225
C Shreve,P,21,12,3.86,319,0,0,0,2,7,312.2,266,142,134,54,7,153,344,1.34,0.228
B Workman,P,26,22,4.02,238,18,0,0,25,36,329,299,164,147,38,4,157,343,1.39,0.243
A Sonnanstine,P,28,31,5.26,132,80,1,1,1,1,540.1,617,339,316,79,20,136,343,1.39,0.286
D Corbett,P,24,30,3.32,313,1,0,0,66,66,553,497,226,204,49,6,200,343,1.26,0.242
A Houser,P,23,29,3.97,106,76,1,1,0,0,428,399,222,189,42,21,178,343,1.35,0.248
H Fox,P,43,72,4.33,248,132,42,5,6,--,1108.1,1174,611,533,71,17,435,342,1.45,0.274
B Singer,P,19,20,4.01,66,63,1,0,0,0,346,338,168,154,40,24,111,342,1.3,0.255
E Riddle,P,65,52,3.4,190,124,57,13,8,--,1023,974,438,387,59,19,458,342,1.4,0.252
C Politte,P,22,23,4.4,330,16,0,0,15,27,411.1,393,214,201,56,11,171,342,1.37,0.252
M Castro,P,16,22,4.12,333,4,0,0,7,20,382.1,333,193,175,47,19,205,342,1.41,0.234
S McClanahan,P,23,14,2.86,54,54,0,0,0,0,295.2,240,101,94,33,5,76,341,1.07,0.219
C Rusin,P,20,28,4.65,189,49,2,1,2,5,468.2,514,266,242,55,17,153,341,1.42,0.28
D Aardsma,P,16,18,4.27,331,0,0,0,69,88,337,296,169,160,41,16,183,340,1.42,0.238
B McGee,P,46,41,3.74,197,102,31,9,6,--,853,861,423,354,53,6,355,340,1.43,0.263
V Lombardi,P,50,51,3.67,223,100,42,5,16,--,944.2,919,461,385,70,16,418,340,1.42,0.257
J Seo,P,28,40,4.6,118,102,1,0,0,0,606.1,691,341,310,86,17,184,340,1.44,0.29
B James,P,24,26,3.8,279,2,0,0,73,73,407,377,194,172,39,17,157,340,1.31,0.246
B Suter,P,36,19,3.5,197,39,0,0,1,9,395.2,380,176,154,52,12,98,339,1.21,0.251
A Anderson,P,49,54,4.11,148,128,15,3,0,0,818.2,901,424,374,87,25,211,339,1.36,0.282
D Higgins,P,22,23,3.42,241,2,0,0,46,58,410.1,346,178,156,33,16,223,339,1.39,0.233
N Masset,P,20,16,4.06,387,2,0,0,4,20,403,412,198,182,33,15,175,339,1.46,0.269
T Wilhelmsen,P,14,15,3.53,344,2,0,0,68,85,385,317,159,151,33,12,171,339,1.27,0.225
R Van Atta,P,33,41,5.6,207,76,17,3,6,--,712.1,838,498,443,39,10,368,339,1.69,0.293
J Kucks,P,54,56,4.1,207,123,30,7,7,--,938.1,970,493,427,91,39,308,338,1.36,0.269
G Carrara,P,29,18,4.69,313,18,1,0,4,17,472.1,487,260,246,74,21,202,338,1.46,0.268
N Espinosa,P,44,55,4.17,140,126,24,5,0,0,820.1,865,414,380,85,14,252,338,1.36,0.275
O Jones,P,24,35,4.42,201,45,4,0,13,13,549.1,579,304,270,56,11,213,338,1.44,0.275
B Briggs,P,44,47,3.41,106,97,84,8,4,--,855.2,879,477,324,16,39,332,338,1.42,0.268
A Portocarrero,P,38,57,4.32,166,117,33,5,2,--,817.1,778,431,392,82,17,320,338,1.34,0.252
N Figueroa,P,20,35,4.55,145,65,1,1,1,2,499,525,273,252,66,26,203,337,1.46,0.272
B Tallet,P,16,25,4.79,242,36,0,0,0,6,460,459,264,245,58,25,213,337,1.46,0.259
H Berger,P,32,29,2.6,90,68,42,5,1,--,599,504,215,173,3,20,176,337,1.14,0.239
R Henshaw,P,33,40,4.16,216,69,22,5,7,--,742.1,782,401,343,40,20,327,337,1.49,0.271
L Garcia,P,26,17,3.53,64,58,0,0,0,0,329,275,136,129,43,6,103,337,1.15,0.225
N Martinez,P,21,35,4.51,136,79,0,0,8,9,528.2,556,291,265,84,27,191,337,1.41,0.269
E Solomon,P,36,42,4,191,95,8,0,4,4,718,764,386,319,76,20,247,337,1.41,0.274
W Ohman,P,12,16,4.28,483,0,0,0,3,14,353,322,175,168,42,21,159,336,1.36,0.239
L Arroyo,P,40,32,3.93,244,36,10,1,44,--,531.1,524,261,232,58,13,208,336,1.38,0.256
R Barney,P,35,31,4.32,155,81,20,6,1,--,597.2,474,329,287,48,15,410,336,1.48,0.221
T Bolton,P,31,34,4.56,209,56,3,0,1,1,540.1,614,297,274,46,17,244,336,1.59,0.289
E Jacobs,P,50,81,3.55,250,133,65,9,7,--,1189.1,1223,583,469,40,39,423,336,1.38,0.275
B Kintzler,P,24,24,3.5,483,1,0,0,61,86,478.1,485,202,186,47,15,129,335,1.28,0.266
E Beatin,P,48,56,3.68,109,108,104,5,0,--,946,997,594,387,32,30,372,335,1.45,0.261
M Corkins,P,19,28,4.39,157,44,5,1,9,16,459.1,458,257,224,46,20,248,335,1.54,0.262
S Cooke,P,26,36,4.31,104,88,5,1,1,1,549.2,585,292,263,61,18,191,335,1.41,0.276
J Parque,P,31,34,5.42,103,97,2,0,0,0,544.1,650,366,328,78,31,241,335,1.64,0.297
F Heimach,P,62,69,4.46,296,127,56,5,7,--,1288.2,1510,750,639,64,27,360,334,1.45,0.296
C Crim,P,47,43,3.83,449,6,0,0,45,45,696.1,731,334,296,71,20,209,334,1.35,0.272
J Jim?nez,P,19,19,5.22,298,0,0,0,20,34,267,249,171,155,39,22,108,334,1.34,0.242
B Bonser,P,19,25,5.18,111,60,0,0,0,2,416.2,475,262,240,63,7,133,334,1.46,0.284
T Castillo,P,28,23,3.93,403,6,0,0,22,22,526.2,555,267,230,52,14,179,333,1.39,0.274
R Barrett,P,69,69,3.53,253,149,67,11,7,--,1263.1,1292,578,496,78,12,312,333,1.27,0.264
H Dorish,P,45,43,3.83,323,40,13,2,44,--,834.1,850,406,355,58,19,301,332,1.38,0.267
J Rocker,P,13,22,3.42,280,0,0,0,88,108,255.1,200,115,97,23,12,164,332,1.43,0.213
S Hillegas,P,24,38,4.61,181,62,1,1,10,10,515.1,521,284,264,54,13,238,332,1.47,0.264
J Cowley,P,33,25,4.2,95,76,8,1,0,0,469.1,414,243,219,69,14,232,332,1.38,0.235
A Telford,P,22,25,4.17,333,9,0,0,8,18,455.1,475,241,211,48,24,176,331,1.43,0.271
T Leach,P,38,27,3.15,376,21,3,3,10,10,700,688,279,245,38,13,197,331,1.26,0.259
R El?as,P,22,24,3.96,133,54,1,1,14,17,395.2,371,197,174,45,22,151,331,1.32,0.248
L Painter,P,25,18,5.24,314,28,1,0,3,7,450,496,278,262,66,15,178,331,1.5,0.283
C Paddack,P,21,21,4.2,66,65,0,0,0,1,330.1,307,168,154,52,10,67,330,1.13,0.242
J Colome,P,19,27,4.69,341,0,0,0,6,25,426.1,418,242,222,49,17,224,330,1.51,0.258
A Morgan,P,15,28,4.8,233,36,0,0,3,13,369.2,385,213,197,65,12,114,330,1.35,0.266
B Lohrman,P,60,59,3.69,198,121,47,9,8,--,990.2,1048,479,406,70,13,240,330,1.3,0.271
J Karstens,P,26,40,4.44,138,91,2,2,0,0,592.1,636,321,292,80,9,153,330,1.33,0.277
T Coffey,P,25,18,4.1,461,0,0,0,11,27,438.2,483,220,200,49,22,138,329,1.42,0.281
J Turner,P,69,60,3.22,231,119,69,8,20,--,1132,1123,482,405,67,10,283,329,1.24,0.26
R Stephenson,P,14,16,4.9,211,22,0,0,2,10,312,298,190,170,55,10,143,329,1.41,0.25
S Mingori,P,18,33,3.03,385,2,0,0,42,48,584.2,544,237,197,45,18,224,329,1.31,0.248
W Fraser,P,38,40,4.47,239,57,7,1,7,7,657,640,354,326,89,29,238,328,1.34,0.254
M Queen,P,27,40,5.09,146,77,15,3,1,--,556.2,567,354,315,68,11,329,328,1.61,0.262
S Howe,P,47,41,3.03,497,0,0,0,91,91,606,586,239,204,32,18,139,328,1.2,0.255
P Sewald,P,17,21,4.26,253,0,0,0,34,49,277,224,139,131,40,10,92,328,1.14,0.217
M Feliz,P,17,9,5.29,228,1,0,0,1,9,250,241,156,147,43,7,109,328,1.4,0.248
J Bautista,P,32,42,4.62,312,49,4,0,3,3,685.2,732,376,352,106,27,171,328,1.32,0.273
M Suzuki,P,16,31,5.72,117,67,1,1,0,0,465.2,501,326,296,67,18,265,327,1.64,0.275
V Nunez,P,21,34,4.83,254,27,0,0,21,38,442,430,264,237,55,13,199,327,1.42,0.259
M Lindstrom,P,17,21,3.68,469,0,0,0,51,74,420.2,453,193,172,23,15,154,327,1.44,0.277
N Karns,P,16,12,4.3,67,56,0,0,1,1,316,299,156,151,47,14,127,326,1.35,0.247
M Strahm,P,17,28,3.8,208,25,0,0,4,12,305.2,270,139,129,42,24,98,326,1.2,0.234
T Byrdak,P,13,13,4.35,479,0,0,0,4,17,339.2,308,182,164,46,10,203,326,1.5,0.241
J Walker,P,37,44,4.36,190,90,16,4,13,--,747,734,397,362,97,25,341,326,1.44,0.259
